date,station,tree_total,tree_level,top_tree_species,weed_total,weed_level,top_weed_species,grass_total,grass_level,top_grass_species,mold_total,mold_level,top_mold_species,weather_notes
2016-06-03,"Oregon Allergy Associates, Eugene,  Oregon ",19.0,Medium,"Juniper family, Cedar; Maple, Box elder",0.0,Not Present,,233.0,Very High,"Grass Family, all types",0.0,Not Present,,
2016-06-04,"Oregon Allergy Associates, Eugene,  Oregon ",13.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Maple, Box elder",2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",558.0,Very High,"Grass Family, all types",0.0,Not Present,,
2016-06-05,"Oregon Allergy Associates, Eugene,  Oregon ",93.0,High,"Pine Family with air bladders; Juniper family, Cedar; Alder",2.0,Low,"Sheep Sorrel, Dock",375.0,Very High,"Grass Family, all types",0.0,Not Present,,
2016-06-06,"Oregon Allergy Associates, Eugene,  Oregon ",305.0,High,"Pine Family with air bladders; Juniper family, Cedar; Alder",6.0,Low,"Sheep Sorrel, Dock; Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",120.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-07,"Oregon Allergy Associates, Eugene,  Oregon ",63.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; All identified tree pollen not counted elsewhere",13.0,Medium,"Sheep Sorrel, Dock; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; Plantain",571.0,Very High,"Grass Family, all types",0.0,Not Present,,
2016-06-08,"Oregon Allergy Associates, Eugene,  Oregon ",34.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Ash",8.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; Sheep Sorrel, Dock",248.0,Very High,"Grass Family, all types",0.0,Not Present,,
2016-06-09,"Oregon Allergy Associates, Eugene,  Oregon ",21.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Pine Family with air bladders",4.0,Low,"Sheep Sorrel, Dock; Plantain",46.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-10,"Oregon Allergy Associates, Eugene,  Oregon ",11.0,Low,"Pine Family with air bladders; Juniper family, Cedar",3.0,Low,Plantain,19.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-06-11,"Oregon Allergy Associates, Eugene,  Oregon ",19.0,Medium,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Pine Family with air bladders",4.0,Low,"Sheep Sorrel, Dock; Plantain",30.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-12,"Oregon Allergy Associates, Eugene,  Oregon ",14.0,Low,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",0.0,Not Present,,241.0,Very High,"Grass Family, all types",0.0,Not Present,,
2016-06-13,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Alder",9.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; Plantain",246.0,Very High,"Grass Family, all types",0.0,Not Present,,
2016-06-14,"Oregon Allergy Associates, Eugene,  Oregon ",20.0,Medium,"Juniper family, Cedar; Pine Family with air bladders",2.0,Low,Plantain,33.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-15,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,23.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-16,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,19.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-06-17,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Juniper family, Cedar; Pine Family with air bladders",0.0,Not Present,,12.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-06-18,"Oregon Allergy Associates, Eugene,  Oregon ",46.0,Medium,"Juniper family, Cedar; Pine Family with air bladders",2.0,Low,Plantain,33.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-19,"Oregon Allergy Associates, Eugene,  Oregon ",13.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere; Maple, Box elder",0.0,Not Present,,19.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-06-20,"Oregon Allergy Associates, Eugene,  Oregon ",18.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; Alder",4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",297.0,Very High,"Grass Family, all types",0.0,Not Present,,
2016-06-21,"Oregon Allergy Associates, Eugene,  Oregon ",36.0,Medium,"Juniper family, Cedar; Pine Family with air bladders",1.0,Low,"Aster, Cocklebur, etc.",112.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-22,"Oregon Allergy Associates, Eugene,  Oregon ",20.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; Ash",3.0,Low,Plantain,160.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-23,"Oregon Allergy Associates, Eugene,  Oregon ",18.0,Medium,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",0.0,Not Present,,82.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-24,"Oregon Allergy Associates, Eugene,  Oregon ",15.0,Medium,"Juniper family, Cedar",0.0,Not Present,,9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-06-25,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",50.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-26,"Oregon Allergy Associates, Eugene,  Oregon ",16.0,Medium,"Juniper family, Cedar",3.0,Low,Plantain,179.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-27,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",6.0,Low,Plantain,75.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-28,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",3.0,Low,Plantain,62.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-29,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Pine Family with air bladders; Juniper family, Cedar",7.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",102.0,High,"Grass Family, all types",0.0,Not Present,,
2016-06-30,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",8.0,Low,"Plantain; Sheep Sorrel, Dock",68.0,High,"Grass Family, all types",0.0,Not Present,,
2016-07-01,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,3.0,Low,Plantain,103.0,High,"Grass Family, all types",0.0,Not Present,,
2016-07-02,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,7.0,Low,"Plantain; Sheep Sorrel, Dock; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",59.0,High,"Grass Family, all types",0.0,Not Present,,
2016-07-03,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,8.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",81.0,High,"Grass Family, all types",0.0,Not Present,,
2016-07-04,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,All identified tree pollen not counted elsewhere,6.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",54.0,High,"Grass Family, all types",0.0,Not Present,,
2016-07-05,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar",7.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",30.0,High,"Grass Family, all types",0.0,Not Present,,
2016-07-06,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,Pine Family with air bladders; Birch,5.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",47.0,High,"Grass Family, all types",0.0,Not Present,,
2016-07-07,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,17.0,Medium,"Plantain; Sheep Sorrel, Dock; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",16.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-08,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,1.0,Low,Plantain,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-09,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,Pine Family with air bladders; Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-07-10,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Juniper family, Cedar; Pine Family with air bladders",0.0,Not Present,,12.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-11,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Oak,2.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2016-07-12,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Maple, Box elder",4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",16.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-13,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-16,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-17,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,4.0,Low,"Sheep Sorrel, Dock; Plantain",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-07-18,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-07-19,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,8.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-23,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",3.0,Low,Plantain,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-07-24,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,3.0,Low,Plantain,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-25,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-07-26,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-27,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-29,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Aster, Cocklebur, etc.",5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-07-30,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-08-02,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",2.0,Low,Plantain,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2016-08-04,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",0.0,Not Present,,0.0,Not Present,,
2016-08-06,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-08-11,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-08-23,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-09-01,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-09-07,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-09-08,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-09-13,"Oregon Allergy Associates, Eugene,  Oregon ",27.0,Medium,"Elm; Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-09-17,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,Pine Family with air bladders; Elm,3.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2016-09-20,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,Pine Family with air bladders; Elm,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-09-21,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,2.0,Low,Plantain,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2016-09-28,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-10-01,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-10-04,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-10-10,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-10-14,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-10-25,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-10-26,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-11-04,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-11-10,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-11-22,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-11-23,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Birch,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2016-12-29,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-01-04,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Hazelnut,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-01-18,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-01-19,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,Hazelnut; Birch; Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-02-07,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-02-08,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"Juniper family, Cedar; Hazelnut; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-02-15,"Oregon Allergy Associates, Eugene,  Oregon ",121.0,High,"Juniper family, Cedar; Hazelnut; Elm",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-02-16,"Oregon Allergy Associates, Eugene,  Oregon ",11.0,Low,"Juniper family, Cedar; Elm",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-02-17,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,"Juniper family, Cedar; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-02-23,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Juniper family, Cedar; Ash",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-02-24,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Ash; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-01,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-02,"Oregon Allergy Associates, Eugene,  Oregon ",11.0,Low,"Juniper family, Cedar; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-03,"Oregon Allergy Associates, Eugene,  Oregon ",23.0,Medium,"Juniper family, Cedar; Hazelnut; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-04,"Oregon Allergy Associates, Eugene,  Oregon ",16.0,Medium,"Juniper family, Cedar; Ash; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-08,"Oregon Allergy Associates, Eugene,  Oregon ",208.0,High,Hornbeam/Hop hornbeam; Alder; Ash,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-21,"Oregon Allergy Associates, Eugene,  Oregon ",160.0,High,"Hornbeam/Hop hornbeam; Juniper family, Cedar; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-22,"Oregon Allergy Associates, Eugene,  Oregon ",121.0,High,"Hornbeam/Hop hornbeam; Juniper family, Cedar; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-23,"Oregon Allergy Associates, Eugene,  Oregon ",78.0,Medium,"Juniper family, Cedar; Ash; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-24,"Oregon Allergy Associates, Eugene,  Oregon ",62.0,Medium,"Hornbeam/Hop hornbeam; Ash; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-29,"Oregon Allergy Associates, Eugene,  Oregon ",1111.0,Very High,Ash; Hornbeam/Hop hornbeam; Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-03-30,"Oregon Allergy Associates, Eugene,  Oregon ",230.0,High,Ash; Birch; Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-04-04,"Oregon Allergy Associates, Eugene,  Oregon ",160.0,High,Birch; Alder; Ash,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-04-07,"Oregon Allergy Associates, Eugene,  Oregon ",717.0,Very High,"Birch; Ash; Juniper family, Cedar",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2017-04-11,"Oregon Allergy Associates, Eugene,  Oregon ",58.0,Medium,Ash; Birch; Willow,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-04-12,"Oregon Allergy Associates, Eugene,  Oregon ",15.0,Medium,Birch; Ash,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2017-04-15,"Oregon Allergy Associates, Eugene,  Oregon ",87.0,Medium,Ash; Birch; Oak,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-04-19,"Oregon Allergy Associates, Eugene,  Oregon ",110.0,High,Ash; Birch; Oak,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2017-04-20,"Oregon Allergy Associates, Eugene,  Oregon ",92.0,High,Ash; Oak; Birch,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2017-04-21,"Oregon Allergy Associates, Eugene,  Oregon ",38.0,Medium,"Ash; Oak; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-04-22,"Oregon Allergy Associates, Eugene,  Oregon ",326.0,High,"Ash; Oak; Juniper family, Cedar",0.0,Not Present,,16.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-04-26,"Oregon Allergy Associates, Eugene,  Oregon ",110.0,High,Oak; Ash; Pine Family with air bladders,0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-04-27,"Oregon Allergy Associates, Eugene,  Oregon ",428.0,High,Oak; Ash; Sweet Gum,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2017-05-02,"Oregon Allergy Associates, Eugene,  Oregon ",182.0,High,Oak; Ash; Sweet Gum,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2017-05-03,"Oregon Allergy Associates, Eugene,  Oregon ",191.0,High,Oak; Ash; Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-05-04,"Oregon Allergy Associates, Eugene,  Oregon ",331.0,High,"Oak; Ash; Juniper family, Cedar",0.0,Not Present,,20.0,High,"Grass Family, all types",0.0,Not Present,,
2017-05-08,"Oregon Allergy Associates, Eugene,  Oregon ",56.0,Medium,Oak; Pine Family with air bladders; Ash,1.0,Low,"Aster, Cocklebur, etc.",10.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-05-09,"Oregon Allergy Associates, Eugene,  Oregon ",54.0,Medium,"Oak; Pine Family with air bladders; Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock",12.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-05-10,"Oregon Allergy Associates, Eugene,  Oregon ",73.0,Medium,Pine Family with air bladders; Oak; Ash,2.0,Low,"Sheep Sorrel, Dock",19.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-05-13,"Oregon Allergy Associates, Eugene,  Oregon ",52.0,Medium,Pine Family with air bladders; Ash; Elm,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2017-05-16,"Oregon Allergy Associates, Eugene,  Oregon ",38.0,Medium,"Pine Family with air bladders; Ash; Juniper family, Cedar",0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2017-05-17,"Oregon Allergy Associates, Eugene,  Oregon ",36.0,Medium,"Pine Family with air bladders; Ash; Walnut, Butternut",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2017-05-18,"Oregon Allergy Associates, Eugene,  Oregon ",25.0,Medium,"Pine Family with air bladders; Walnut, Butternut; Juniper family, Cedar",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-05-19,"Oregon Allergy Associates, Eugene,  Oregon ",71.0,Medium,"Walnut, Butternut; Pine Family with air bladders; Juniper family, Cedar",3.0,Low,"Sheep Sorrel, Dock",11.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-05-23,"Oregon Allergy Associates, Eugene,  Oregon ",63.0,Medium,"Pine Family with air bladders; Walnut, Butternut; Juniper family, Cedar",34.0,Medium,"All identified weed pollen not counted elsewhere; Sheep Sorrel, Dock",93.0,High,"Grass Family, all types",0.0,Not Present,,
2017-05-24,"Oregon Allergy Associates, Eugene,  Oregon ",116.0,High,"Walnut, Butternut; Pine Family with air bladders; Juniper family, Cedar",9.0,Low,"All identified weed pollen not counted elsewhere; Sheep Sorrel, Dock",145.0,High,"Grass Family, all types",0.0,Not Present,,
2017-05-25,"Oregon Allergy Associates, Eugene,  Oregon ",24.0,Medium,"Pine Family with air bladders; Walnut, Butternut; Juniper family, Cedar",0.0,Not Present,,114.0,High,"Grass Family, all types",0.0,Not Present,,
2017-05-26,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,"Walnut, Butternut; Pine Family with air bladders; Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock",117.0,High,"Grass Family, all types",0.0,Not Present,,
2017-05-27,"Oregon Allergy Associates, Eugene,  Oregon ",23.0,Medium,"Walnut, Butternut; Pine Family with air bladders; Juniper family, Cedar",4.0,Low,Plantain; All identified weed pollen not counted elsewhere,254.0,Very High,"Grass Family, all types",0.0,Not Present,,
2017-05-28,"Oregon Allergy Associates, Eugene,  Oregon ",30.0,Medium,"Walnut, Butternut; Juniper family, Cedar; Pine Family with air bladders",5.0,Low,All identified weed pollen not counted elsewhere,193.0,High,"Grass Family, all types",0.0,Not Present,,
2017-05-29,"Oregon Allergy Associates, Eugene,  Oregon ",22.0,Medium,"Pine Family with air bladders; Walnut, Butternut; Ash",4.0,Low,"Sheep Sorrel, Dock; Plantain",90.0,High,"Grass Family, all types",0.0,Not Present,,
2017-05-30,"Oregon Allergy Associates, Eugene,  Oregon ",11.0,Low,"Pine Family with air bladders; Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock",65.0,High,"Grass Family, all types",0.0,Not Present,,
2017-05-31,"Oregon Allergy Associates, Eugene,  Oregon ",22.0,Medium,"Pine Family with air bladders; Juniper family, Cedar",2.0,Low,Plantain,10.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-06-01,"Oregon Allergy Associates, Eugene,  Oregon ",19.0,Medium,"Pine Family with air bladders; Walnut, Butternut; Juniper family, Cedar",2.0,Low,"Sage, Wormwood",20.0,High,"Grass Family, all types",0.0,Not Present,,
2017-06-02,"Oregon Allergy Associates, Eugene,  Oregon ",15.0,Medium,"Juniper family, Cedar; Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,16.0,Medium,"Grass Family, all types",0.0,Not Present,,
2017-06-03,"Oregon Allergy Associates, Eugene,  Oregon ",22.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Walnut, Butternut",0.0,Not Present,,450.0,Very High,"Grass Family, all types",0.0,Not Present,,
2017-06-04,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Walnut, Butternut; Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,123.0,High,"Grass Family, all types",0.0,Not Present,,
2017-06-05,"Oregon Allergy Associates, Eugene,  Oregon ",12.0,Low,"Pine Family with air bladders; Walnut, Butternut; Alder",0.0,Not Present,,365.0,Very High,"Grass Family, all types",0.0,Not Present,,
2017-06-06,"Oregon Allergy Associates, Eugene,  Oregon ",18.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; Ash",4.0,Low,"Plantain; Sheep Sorrel, Dock",757.0,Very High,"Grass Family, all types",0.0,Not Present,,
2017-06-07,"Oregon Allergy Associates, Eugene,  Oregon ",47.0,Medium,"Pine Family with air bladders; Juniper family, Cedar; All identified tree pollen not counted elsewhere",4.0,Low,"Sheep Sorrel, Dock; Plantain",124.0,High,"Grass Family, all types",0.0,Not Present,,
